1000 10000
507 893 3047
911 89 9476
136 158 5378
921 396 8567
339 799 9763
43 390 4328
256 53 1459
193 423 3277
814 39 1275
691 966 1914
200 824 9158
247 87 9247
74 574 5756
803 494 1152
721 185 7950
484 227 339
811 483 2743
621 27 5166
897 840 5204
524 531 5522
789 82 6345
946 680 5431
544 753 3004
300 907 1850
803 628 2034
752 111 4260
443 273 5094
537 893 2120
702 141 1312
258 664 6194
779 804 6275
475 750 955
258 645 6059
261 944 3318
110 746 4945
495 850 3407
755 644 3031
200 180 8923
672 882 3415
983 491 1431
528 621 1234
802 95 8335
108 704 1980
519 965 4275
188 426 6373
484 273 6222
890 27 3217
272 578 7396
546 249 6629
960 583 2471
390 110 4091
624 264 538
310 723 7241
289 241 3557
564 780 1335
288 263 2607
861 504 7985
77 775 2562
472 320 4811
453 280 2393
923 21 7855
366 996 1118
903 306 5840
495 594 4433
52 509 212
738 796 4475
344 656 6978
680 84 753
241 908 7424
403 360 7703
148 634 2076
2 999 9071
119 253 3376
958 748 3322
742 151 6830
954 888 2978
780 583 7985
757 262 5069
861 854 4328
285 257 9687
339 404 2672
414 405 4671
485 875 8923
212 832 2670
533 926 2172
715 879 2411
44 658 5993
380 766 3606
448 627 1460
127 263 716
813 601 6471
485 367 3875
507 851 6749
429 414 932
451 299 7209
974 13 3087
385 408 2096
377 787 1214
335 587 4840
794 713 3102
861 878 54
331 714 1420
557 220 2622
657 1000 7036
588 802 4334
149 776 7698
235 160 105
683 888 5891
896 222 6477
87 15 2542
540 875 7419
593 557 132
13 113 5351
986 769 8350
21 709 8152
706 857 3279
755 443 3438
859 477 7325
102 372 4899
930 810 4913
471 349 7140
889 942 8048
20 306 5161
722 643 4281
424 16 6341
575 721 2197
853 476 3992
642 686 7468
318 787 192
216 69 7001
481 539 7350
972 780 7643
19 799 9300
531 873 4942
164 296 7957
504 222 9030
53 74 5857
396 67 8542
863 384 5681
406 952 3749
407 432 1639
108 755 418
750 125 6569
401 656 5441
342 171 1736
651 26 9957
680 78 3382
536 825 1800
429 40 6183
461 445 486
561 203 3269
200 310 8023
969 411 9148
537 811 8155
329 505 9325
416 155 5350
372 186 4780
105 721 1604
904 501 9643
439 962 9088
924 874 3290
545 425 5952
567 394 8362
714 282 2525
220 611 3381
544 378 2535
246 750 8072
25 206 3144
628 462 2644
623 900 4957
62 175 3831
703 719 7255
654 638 2000
368 703 8282
244 923 4244
624 466 1621
510 63 6722
581 87 2928
724 67 8389
367 689 5640
676 102 5166
506 804 237
112 458 8874
112 177 6576
745 420 1498
988 395 9316
608 904 5378
682 836 817
609 559 883
349 277 7923
340 952 1024
505 809 9827
741 273 6636
966 736 9812
542 480 4583
391 467 4329
706 426 1584
436 459 4419
252 419 5977
134 767 5254
408 458 3557
431 315 4718
609 407 5990
245 373 5725
408 914 2204
343 656 6022
671 362 8799
255 149 7258
673 400 676
2 885 3795
607 292 8604
163 74 3918
232 682 6325
221 926 4697
297 686 1962
852 380 9617
225 50 3330
24 656 8478
633 681 2229
660 34 9113
806 640 9756
410 154 8829
327 386 2511
3 958 3788
699 607 8825
12 458 2204
629 683 4606
310 58 7613
140 42 9293
720 701 4678
833 859 6317
940 268 6823
769 946 4560
631 949 5517
770 999 4475
595 11 933
150 991 9967
755 652 4024
720 791 9417
364 511 4117
42 695 975
358 634 8594
532 754 4540
91 736 7840
960 506 6838
434 452 9848
366 601 9190
684 708 1842
707 427 2632
475 790 6494
592 183 2540
918 541 4174
512 424 9279
403 515 4015
242 474 4872
431 907 675
279 625 3627
468 308 8334
661 367 5112
645 841 3254
138 784 7436
678 702 328
203 565 8752
833 319 7266
847 912 4091
70 342 997
744 972 1621
371 792 5929
56 452 647
520 96 2487
125 234 8271
560 263 8972
240 817 5888
991 649 7206
608 848 3469
698 917 8810
46 13 5782
667 383 3573
947 790 4024
593 661 2472
431 785 9057
701 345 6319
24 584 1135
911 926 2783
468 885 7982
936 582 8899
98 979 8911
879 997 1645
803 295 1786
178 887 4447
649 670 9231
705 370 9927
375 394 6862
861 656 5139
996 476 2023
977 763 7956
875 860 3935
137 90 7931
133 244 2226
919 422 7464
717 70 6133
947 127 2855
226 853 6600
87 714 9607
226 709 9082
600 37 1197
556 912 8408
842 400 6498
772 885 1741
349 803 4514
165 871 936
649 169 6414
503 394 7266
102 833 979
709 410 3039
142 9 5076
690 564 2339
98 757 3738
947 529 3622
39 229 3776
553 393 8646
840 42 3815
253 896 5560
518 998 4392
497 58 1801
887 551 9810
962 241 2725
300 690 4482
390 636 9362
363 26 5942
491 578 1687
488 417 9080
654 21 975
214 539 324
957 387 381
758 273 9284
919 587 5524
995 886 213
476 627 6200
189 342 5225
483 832 8155
169 319 5923
248 973 4944
222 538 2482
546 494 5868
278 603 4492
561 521 7078
436 516 2316
1000 343 3942
199 884 8283
776 366 9114
930 534 7785
852 781 8109
147 354 5646
628 899 7491
847 529 9094
339 89 6614
768 877 5481
83 876 3824
377 427 3707
659 202 7424
125 131 3957
261 334 5089
369 481 5442
366 460 1693
856 307 4221
949 997 8661
563 764 6889
395 199 2765
218 575 1543
276 585 5744
699 709 6226
7 969 2559
95 689 2391
889 54 1851
581 910 9509
153 210 3505
165 124 3620
54 519 2170
170 736 6744
712 364 8329
807 414 2389
32 421 6710
942 867 9398
333 755 8804
535 687 6065
43 191 274
899 356 4398
870 761 3916
40 930 9003
783 993 9718
463 799 7132
852 182 7904
913 123 7122
662 807 3877
465 341 8915
881 383 106
155 281 8813
904 151 5573
819 542 5854
173 324 1198
891 139 996
374 342 4177
629 254 9651
750 267 3458
978 84 3798
893 964 6533
998 118 8813
162 21 3315
734 191 2208
939 364 9532
136 606 9022
483 331 363
11 959 2968
661 708 6234
118 686 5317
268 930 6281
800 927 5750
964 440 8123
631 173 7313
838 111 5028
721 598 985
742 80 2315
456 90 9625
423 750 7333
9 220 8370
677 839 5299
309 990 4577
59 953 5016
181 935 8540
845 773 1002
225 493 3599
209 587 3678
524 394 8119
500 169 3868
832 177 3439
553 205 629
203 514 5618
779 572 3571
146 104 6857
685 300 8629
686 524 7474
636 733 2412
313 608 3805
431 107 973
651 291 6501
441 195 5706
70 398 1219
39 528 5142
961 674 5597
818 710 9896
446 396 5772
271 383 1504
682 696 8463
487 478 3569
811 480 3211
312 921 9406
369 342 3803
939 380 7330
80 341 5003
28 510 1713
275 307 8460
46 578 8842
901 611 2889
363 449 2367
932 260 198
142 923 7118
899 291 2811
701 229 191
31 660 1883
385 39 8392
449 313 1050
260 711 4627
454 611 4238
694 974 3686
412 257 297
610 750 4219
727 649 3861
538 349 441
80 731 5452
314 468 842
57 916 6507
106 528 8217
85 333 179
674 26 8152
359 438 4760
8 47 510
578 125 7510
439 14 3210
231 445 4941
35 758 408
876 166 7675
382 272 1554
598 708 886
777 381 4912
280 91 8701
40 98 9747
901 676 7871
410 466 2237
619 48 6681
911 82 5791
670 958 7956
697 339 579
250 937 8286
488 65 1666
751 344 757
451 735 5854
549 987 3881
771 396 8698
7 367 746
688 277 1827
478 299 2784
785 995 6475
364 596 8411
649 83 7827
667 185 6522
423 635 5609
628 535 5595
861 306 343
558 312 6709
303 351 2337
482 180 7635
617 965 2981
91 328 3577
853 328 3011
679 994 6196
553 768 8182
161 748 8717
755 608 2022
97 517 6685
157 172 9388
494 653 9567
480 269 7883
461 712 2210
389 564 9890
399 595 6235
946 147 2003
480 307 2102
196 413 7709
569 510 6577
605 666 6748
992 511 6400
911 991 1021
793 803 7084
355 191 6647
244 941 241
830 887 739
832 366 7397
285 913 5810
993 833 6319
570 789 8336
669 781 7847
421 691 8837
441 835 639
524 189 3181
522 784 3121
115 614 3007
853 445 3724
250 730 3988
59 74 5820
729 995 4961
416 16 1741
262 436 4783
450 228 5617
440 103 2806
620 624 2589
93 738 1202
99 943 6999
175 544 2080
514 602 505
686 682 8852
646 97 3867
386 711 8302
520 160 9529
136 952 4631
293 923 6606
234 15 5696
787 114 2638
137 640 1181
568 153 7134
425 838 3167
276 483 7615
494 220 8325
147 739 6837
675 227 3788
657 871 8710
614 456 4725
309 595 1190
298 83 8181
478 651 9685
963 75 1523
481 702 1357
96 195 4577
420 341 8667
256 367 9245
395 375 9116
457 988 9923
533 649 6517
722 946 8600
254 776 4602
938 90 8676
812 571 8729
169 666 2275
97 437 3967
115 45 3333
360 439 4059
827 247 6398
749 779 6046
618 500 8344
217 105 8119
818 43 5208
845 854 2778
925 374 4795
199 470 3232
165 585 1276
849 944 9066
259 122 5313
656 870 1091
54 487 3943
397 55 8399
867 224 1441
74 420 3647
204 344 20
350 894 7842
933 58 5778
560 258 3073
626 868 5194
290 524 2063
732 929 2902
26 325 6308
425 543 532
217 968 6951
863 523 647
235 873 7540
76 805 7950
853 365 1559
925 342 2427
118 983 3302
532 714 230
785 740 7906
93 164 4448
976 732 1415
278 595 7938
924 829 5162
816 256 6318
765 460 2682
323 384 2375
101 853 4357
402 736 2423
983 873 4162
888 317 677
687 292 3408
454 569 2354
391 845 7534
904 660 3141
221 776 8600
255 98 3335
981 551 2539
338 952 8275
112 935 2499
273 174 8815
301 861 4106
60 314 8026
766 56 4870
299 959 8529
440 531 9656
391 785 754
726 766 9656
264 455 607
890 566 2893
388 190 8067
202 842 6927
659 253 7240
685 18 9647
906 669 6605
787 460 3487
442 202 272
547 927 8389
202 543 2195
809 432 4112
701 172 8301
119 725 4494
45 384 9746
636 68 9116
282 973 136
238 759 5947
725 553 5148
348 99 1075
88 301 8969
282 109 752
393 161 8923
45 280 8648
538 676 383
635 664 5802
102 945 6126
237 535 6237
535 611 5789
683 958 1887
109 45 4187
77 678 9647
180 70 1160
103 466 439
102 355 3466
836 341 1129
637 443 9426
762 31 4960
350 566 3922
138 600 3879
377 708 2275
563 136 4952
562 315 2373
721 769 2838
511 222 3544
976 57 7884
457 45 1326
882 159 6709
193 508 3626
114 998 7225
344 374 1284
618 288 4771
921 849 8437
645 569 1206
834 431 779
377 407 4836
260 215 1880
938 448 4390
646 992 5898
271 105 4895
495 800 3268
130 769 1555
900 689 5756
336 333 676
893 166 3107
672 894 6513
859 153 1079
90 442 3526
480 87 1517
377 709 8973
623 555 9772
242 684 2540
148 583 8580
903 271 264
579 163 6781
685 186 1674
549 44 9178
627 486 620
504 965 2706
20 693 5415
344 667 5969
115 908 2005
6 55 1939
937 310 4209
200 240 2724
332 276 8261
5 824 5657
182 802 3142
801 657 5106
507 28 150
273 371 6816
593 837 1075
597 194 4481
888 130 2790
96 681 9381
171 12 4656
432 16 7831
440 549 9984
581 350 4640
38 208 9667
187 832 389
354 424 225
428 373 4418
402 707 4579
782 230 7590
790 13 4957
620 452 9506
956 32 8207
595 69 7414
614 607 5245
2 312 4020
579 91 9392
996 350 6003
895 751 1710
825 885 1939
767 674 4951
723 645 2754
580 600 5785
786 547 8205
551 512 163
147 865 4826
167 443 6916
558 439 3617
561 685 7720
622 509 8604
912 275 3629
214 350 625
967 929 3225
103 67 5123
659 617 9634
821 116 3498
646 282 3293
913 191 731
529 103 2767
248 724 1275
203 987 2902
183 200 6251
808 166 7179
384 620 6597
506 278 5566
491 98 5681
340 95 962
632 7 3504
714 888 6607
480 135 4682
107 690 9669
8 872 2868
258 31 3386
788 414 7005
385 271 4635
302 113 84
982 805 8179
295 788 8537
798 502 8424
756 333 1911
438 791 7600
106 150 1823
325 407 5206
62 547 4619
419 283 4242
53 584 7354
136 565 158
666 211 5946
203 8 1799
626 764 483
536 553 9626
487 658 5775
662 334 1534
867 396 4080
837 166 6362
78 218 297
784 705 8861
293 371 2071
590 573 3430
388 198 9545
223 86 5097
200 924 6106
974 937 5440
507 803 9187
938 640 4352
651 69 1921
947 852 5625
159 145 9995
581 734 3567
11 474 1117
907 48 4554
4 247 1477
461 220 2766
252 79 4568
438 16 559
141 19 8628
61 965 8831
686 124 1327
32 704 2061
599 66 1886
67 973 4933
972 328 7179
800 788 750
565 40 7180
133 829 548
43 970 3566
670 382 6530
853 67 1005
179 451 2709
591 401 7774
476 467 2098
760 438 4425
290 237 7213
40 154 8604
571 286 1432
118 328 6401
683 350 1783
565 202 3201
569 732 651
629 323 4051
755 150 869
852 910 5658
277 199 6247
841 590 5400
796 161 7685
227 278 6364
980 313 65
114 229 7618
666 797 350
669 426 3024
719 180 1173
940 383 6082
597 11 1281
843 203 3870
242 998 7382
278 577 6012
994 556 3324
58 21 4904
28 686 2700
377 354 8477
752 425 8
924 364 9391
6 312 7401
638 507 7604
859 100 4953
241 378 4529
604 723 9084
279 132 9456
182 159 6142
881 887 8847
710 638 5271
717 562 8986
459 919 5650
860 556 5156
815 766 9255
767 6 1984
296 961 6058
731 239 5190
187 420 3348
680 653 7235
526 362 9872
149 430 8785
486 889 3703
135 100 2258
642 266 7376
249 32 3733
232 679 3694
642 762 6932
831 300 8352
178 979 7004
764 856 7717
988 356 4146
772 194 8386
475 680 1485
84 322 102
459 570 134
544 153 5164
237 794 4277
168 976 576
519 506 2906
874 269 114
590 256 7469
88 380 6662
473 206 3342
310 641 9015
411 452 2936
896 995 3440
60 231 6586
688 398 7561
264 269 6066
521 142 5687
634 84 6294
103 171 6673
116 995 3230
809 304 1871
823 715 6322
110 610 316
550 21 3898
135 709 1295
47 324 9915
465 844 409
151 478 492
796 932 7014
821 47 2008
50 856 3312
272 30 7378
593 140 7987
260 689 9360
157 175 3068
804 573 2391
70 37 6586
478 539 3063
969 335 1994
334 155 6393
342 556 3248
5 828 4277
382 420 8768
720 32 7456
79 540 5982
498 695 5555
240 765 8591
826 242 7130
240 563 3816
586 896 8970
978 589 8525
577 945 4352
853 678 9124
621 750 9507
428 828 3046
410 678 3741
316 917 7857
906 742 3098
387 982 9012
202 567 6260
523 896 3200
400 472 3145
103 676 6174
226 648 3923
84 76 2103
130 837 132
222 152 4048
78 409 3142
527 148 4123
539 701 8041
798 576 1288
997 975 759
493 77 3434
19 655 8082
293 738 8509
395 219 4345
878 440 3848
926 869 5608
67 396 3107
541 934 3808
933 83 9383
220 431 8357
978 924 7785
763 942 6791
844 234 8529
352 981 5099
48 858 7539
247 135 2759
207 201 1154
313 93 4439
120 25 2521
854 244 4952
562 573 1227
347 336 7520
489 531 4105
17 883 3085
116 282 7295
6 529 781
764 87 3982
270 399 74
708 871 3451
581 724 9046
884 286 7619
110 984 5306
629 472 3836
733 841 1718
170 308 2352
816 665 3232
596 780 6318
929 49 4716
3 109 8586
805 689 7310
850 572 1947
468 33 282
773 661 9105
609 745 6945
678 914 1604
29 729 4268
260 677 4048
577 605 8448
645 959 5556
230 763 4244
891 613 2167
189 432 4199
470 205 4211
575 165 9956
871 194 869
827 223 6950
94 834 8978
493 763 4582
941 407 6541
848 988 8303
444 231 5267
610 419 8699
161 241 255
371 167 7419
326 37 4612
547 863 4186
496 309 9372
473 801 134
406 93 3892
946 941 2879
601 736 7109
867 345 4880
917 505 120
171 876 8286
941 201 2674
553 747 4889
90 594 9197
461 418 2349
946 824 2794
837 121 6086
68 721 2821
528 940 5165
759 856 22
878 379 8897
515 319 4449
189 223 7548
77 313 1493
625 125 8911
973 423 7086
766 259 6206
851 678 927
671 558 9218
188 316 3425
209 194 3803
457 60 4122
257 248 5344
804 676 8008
649 300 5133
559 625 9555
644 390 5165
201 593 4843
479 615 4752
696 802 7067
121 362 4612
923 170 5672
44 427 9271
740 582 3947
747 230 1598
879 140 8222
785 135 2964
950 336 5556
144 814 1522
895 510 3324
313 982 37
925 256 4207
596 300 6633
218 391 7566
516 137 2148
114 16 9287
687 152 2422
650 453 7757
557 596 8922
79 842 2431
754 507 764
790 431 5020
996 378 5671
980 595 8061
898 111 197
45 576 3564
331 262 7716
104 264 4168
860 820 4116
782 898 2309
564 3 5815
680 793 5597
699 140 974
721 472 3921
781 369 8383
329 765 2310
893 95 7571
960 199 9834
479 410 1006
946 543 6255
255 459 5258
421 138 4402
18 188 7893
343 908 2364
615 688 8084
997 368 848
658 260 6295
229 571 6845
414 402 6606
419 347 8149
26 953 6607
283 374 9096
36 743 4283
928 437 4190
292 52 3229
727 400 1596
575 58 9208
221 286 130
65 51 8531
670 822 1230
170 847 4182
128 481 5907
223 516 5649
505 443 3438
46 86 489
626 813 7888
574 739 7945
781 311 4582
262 375 3985
793 396 806
22 918 4004
203 45 8836
462 620 3351
462 476 8145
899 522 5583
387 499 7395
627 72 3485
923 852 3795
505 114 1521
841 258 3268
998 279 7185
1 833 2582
836 646 2201
538 108 6676
34 6 6549
616 745 5048
362 371 119
846 293 7323
992 149 6788
512 989 7045
132 986 5675
668 338 6859
601 525 6505
801 62 6612
829 448 6969
377 63 1713
776 425 1435
247 622 4080
569 614 4228
708 477 8569
104 608 7906
130 628 2596
988 228 5120
844 381 1534
807 209 9981
776 937 2395
840 713 9819
627 959 4793
706 879 8406
285 586 4882
205 689 3842
111 818 8821
58 157 6048
529 353 428
62 159 4988
394 286 9925
141 126 2989
959 104 7947
103 809 1177
508 93 6762
742 298 802
935 760 8971
755 817 4479
154 345 3831
934 759 9990
921 504 6275
845 644 752
833 955 4855
131 57 2663
307 917 1108
420 658 8757
221 944 3516
543 698 684
22 851 5380
852 784 5490
841 57 7346
116 253 3341
219 86 3295
74 568 4704
88 227 5972
195 646 5629
951 867 2924
818 409 7621
853 430 4823
233 282 4959
74 474 3015
419 941 5267
760 160 4704
406 233 5624
461 672 2850
432 219 9495
412 169 2713
335 339 1474
307 191 255
130 775 2888
440 849 9362
806 619 2302
424 378 8813
480 136 7397
103 596 7069
952 28 5287
798 439 807
511 126 7145
984 432 7688
590 913 1462
478 352 6662
839 157 4281
492 933 4010
305 412 9145
701 514 741
121 465 4768
407 614 9558
214 124 1683
710 459 1467
397 49 7379
211 526 7083
872 716 7239
504 207 8523
514 863 2934
658 916 2447
398 36 6263
517 443 3877
427 8 4352
461 69 2811
927 466 2211
658 28 2736
740 899 2803
330 755 2009
853 268 8224
786 925 6139
585 675 9174
199 191 8968
427 969 6327
779 430 8396
941 708 9213
151 365 240
886 104 4490
688 434 6244
48 286 9511
271 423 9788
761 7 1462
287 206 2004
254 632 973
933 762 6402
328 702 6109
540 852 7474
131 89 7577
972 776 6362
568 176 9647
78 798 3070
217 559 5428
678 845 6633
682 450 9617
654 382 2378
407 709 432
515 600 3283
340 82 6372
269 54 2499
630 621 3674
629 50 824
698 619 7382
477 296 1578
462 329 6027
78 334 9761
807 740 4821
238 607 6773
873 298 5854
244 918 9259
742 548 3231
768 528 3633
591 577 251
324 53 898
901 514 7579
279 943 4912
391 750 2004
212 339 4962
336 211 7611
189 806 7529
800 900 7428
382 667 6955
14 609 5531
616 932 8583
514 184 9097
92 814 3039
355 205 9140
710 768 7831
671 103 6041
282 643 9199
162 794 7098
589 176 9764
543 541 4372
73 157 4655
655 670 2190
103 113 9355
494 819 5911
633 529 6678
463 199 1132
856 832 5127
54 993 7920
151 581 5447
266 123 4988
989 547 3144
995 202 7165
184 656 4629
538 149 447
449 782 2975
478 596 3526
962 803 3357
440 208 2702
359 710 2634
158 975 3757
145 315 4303
640 309 2856
804 492 8512
784 382 660
230 182 4793
205 11 8741
82 324 4895
790 763 6103
491 122 5812
125 631 139
233 775 3453
887 766 6762
743 921 8605
606 704 8338
617 933 1871
410 489 5882
502 570 4205
396 360 1968
498 202 3441
662 326 423
152 558 1549
604 445 6314
717 539 8234
674 496 1937
363 112 4221
234 521 1710
467 22 631
23 770 4342
342 619 5544
134 280 3221
556 431 1131
104 387 9927
417 455 2465
650 480 9960
938 843 3071
159 428 2944
220 246 8317
202 268 4086
896 610 2705
791 95 6336
11 651 5119
141 754 8857
419 523 4311
235 524 9143
546 462 5337
969 972 1116
912 543 2361
580 96 5980
18 991 7589
74 781 9684
409 144 2686
879 636 5439
735 55 6961
398 289 5485
892 835 9298
228 803 6269
343 66 7163
55 645 6258
34 14 4249
975 87 9381
10 848 8524
695 78 9160
485 813 7566
798 562 9854
282 805 5040
931 32 9842
551 726 6259
713 780 9904
322 813 3917
570 787 7356
303 796 203
826 842 280
337 327 6444
902 124 9357
108 757 8161
147 687 4544
341 589 3269
599 301 9400
854 622 6213
123 544 351
478 198 1499
32 23 2340
663 712 1018
459 965 8141
815 424 1897
328 571 7935
871 263 2523
492 861 9175
891 67 4149
455 189 8044
158 18 241
8 49 5615
699 63 3326
717 521 3643
857 688 66
106 15 3988
392 237 5250
915 728 6463
441 971 7529
589 425 8717
632 934 3734
872 941 9134
839 640 5196
164 356 4717
158 564 9756
224 21 2122
211 413 6358
813 327 8438
275 119 1408
803 708 4184
871 691 7118
604 915 8058
737 753 5697
284 916 1052
352 426 4968
107 649 2988
228 211 9400
938 23 3078
375 297 3197
782 451 256
965 321 5946
82 924 6860
492 12 8612
188 296 880
592 999 7305
559 106 4305
898 685 9515
298 622 890
727 348 8538
275 481 9989
530 446 309
828 879 9585
687 370 596
651 910 1243
530 501 2594
186 411 8051
842 308 9735
708 957 6709
597 684 7408
135 310 6889
123 840 5686
783 667 4564
367 705 4286
315 355 4195
909 236 8047
502 421 4457
552 614 9116
639 322 5073
699 918 8108
106 404 1417
994 878 1608
31 661 4626
595 379 7331
232 45 1037
778 954 273
824 807 5045
632 711 9659
747 349 9980
171 399 3249
278 504 1653
47 850 1530
6 880 9542
632 826 8921
962 409 2965
350 186 9270
622 361 4077
667 992 8139
677 91 8487
8 261 885
256 891 2740
260 937 941
790 942 1173
683 925 4350
955 238 4759
272 588 9296
541 209 9657
969 227 3000
107 255 2090
945 262 8351
181 518 6241
273 777 3529
213 918 1822
737 953 5747
87 907 5336
197 530 8923
492 71 3132
500 391 5710
500 850 9965
589 146 2226
939 327 2095
531 951 1224
411 163 1141
585 252 445
683 338 5352
18 534 7881
941 377 7303
424 877 4046
133 376 6247
449 964 2392
675 255 6070
121 137 20
344 548 1535
837 132 1786
281 814 1475
984 831 9008
217 123 6384
519 546 3260
916 31 2635
162 479 2951
906 505 2557
975 626 7693
347 321 4592
881 157 8723
18 438 4888
492 773 2071
499 989 9193
234 860 2091
846 775 121
832 289 5951
782 546 5456
690 520 7081
383 218 4753
974 98 6910
49 467 6699
288 958 9471
358 808 9460
903 42 319
345 239 2445
465 70 5733
415 204 1630
222 893 3502
654 275 7719
407 601 2169
316 649 8635
14 936 8593
836 646 7400
295 900 7793
613 244 3031
410 60 8453
494 826 656
124 48 4900
625 53 2527
343 459 8127
511 126 3127
498 491 2414
90 327 8059
841 621 8310
986 586 2553
368 995 9964
820 840 142
827 963 2189
727 587 8593
605 282 5052
731 144 7529
857 641 20
622 82 8346
681 275 8318
342 260 3903
247 979 249
210 799 3089
351 977 403
891 55 9342
484 659 7623
887 741 118
415 949 2759
434 571 3192
131 603 2466
449 944 1077
703 190 2056
304 400 206
744 102 6182
146 345 7589
487 828 599
461 66 3340
579 832 5288
689 618 5210
880 748 4812
698 548 8756
774 251 5945
829 906 2696
34 649 2798
568 794 1142
156 633 6321
754 445 9738
445 23 2569
733 63 1186
942 295 286
106 992 1833
861 765 2435
805 946 2340
853 979 988
650 898 5134
143 405 4118
815 159 5562
552 603 5937
472 687 7999
658 981 1293
295 86 8284
127 298 6401
562 102 1346
901 954 9676
241 955 7574
726 449 8978
843 615 4488
404 166 7443
692 990 9481
691 999 5813
335 293 4898
619 419 8195
371 332 1649
716 233 7954
743 825 6261
668 550 4061
998 744 7676
485 499 3193
279 191 3182
760 881 5180
924 215 9472
822 185 7891
368 907 9222
368 974 5806
674 717 4982
934 384 1883
346 381 626
21 218 3125
214 848 5315
395 959 1547
575 883 3113
398 56 4650
640 775 2556
214 143 882
371 168 6598
353 101 6333
235 798 9066
213 819 5635
689 32 3482
3 778 8441
901 704 6323
365 102 8378
14 93 9152
922 306 6646
803 677 8813
400 381 8265
84 967 9063
149 179 8881
135 867 7264
617 221 7393
57 473 8097
731 838 1550
108 851 5642
611 772 5948
257 926 976
421 677 9356
686 761 9322
748 261 7853
980 396 8071
595 364 5292
987 772 116
83 502 2953
984 961 1156
978 571 7279
277 179 2205
252 600 8881
959 285 9993
632 384 4606
484 363 8353
555 957 4716
198 295 8487
313 730 5988
618 713 1948
773 690 1870
51 966 6049
255 217 9648
488 527 7284
480 159 1667
437 642 4381
789 548 2689
856 97 3983
342 762 2712
681 379 6777
980 503 5466
202 553 3784
250 160 6352
249 647 8879
884 478 7037
902 915 5030
282 55 4578
322 911 26
656 252 8787
368 285 6517
496 264 8019
961 465 572
96 66 2731
448 666 9729
326 549 1558
362 450 6472
743 83 1879
320 756 9789
698 412 1392
484 131 2676
1 626 8292
19 938 108
942 34 526
24 481 9191
752 158 6092
310 519 2893
133 613 3976
11 285 1083
151 982 5494
543 465 2624
570 817 5601
213 836 3539
321 777 2924
198 153 7404
388 904 8561
831 565 3431
724 698 7043
51 60 327
133 563 3308
627 105 1125
602 26 3941
203 239 6128
93 911 8257
16 108 9409
771 847 9312
683 678 2229
113 753 8278
507 803 9337
186 287 7899
845 913 5355
969 867 4381
262 421 5971
389 865 3881
645 880 1340
405 2 1186
69 684 2215
297 796 967
574 654 4121
262 839 6408
513 36 9672
219 4 6538
951 617 5310
921 358 3174
153 354 9405
492 759 1406
678 827 4089
892 475 7236
211 48 7890
331 661 9080
738 525 4115
762 744 471
299 694 2087
961 967 1444
134 119 6798
539 611 7556
944 640 5734
33 883 7208
268 93 6607
509 776 3267
589 865 4144
703 626 1887
525 925 9932
612 237 4250
407 370 2369
204 908 8331
111 204 6970
196 236 6852
403 855 5297
361 716 72
980 656 3936
123 710 6562
361 235 838
644 846 2074
894 604 3443
262 160 703
944 622 8906
913 818 8493
116 572 6699
412 933 1414
483 912 8069
419 386 779
980 746 13
817 389 4210
242 282 4813
684 895 1324
738 838 4946
643 102 4115
135 218 9686
834 629 970
247 464 1233
668 882 4618
446 213 9363
810 381 8104
371 622 2385
535 657 3632
859 395 3821
804 389 6275
270 524 1492
955 709 7472
277 307 4287
509 974 3168
127 771 9732
841 580 2112
944 950 5085
681 485 5742
664 695 7488
484 850 2876
